timestamp,temperature,humidity,pressure,wind_speed,rain
2023-06-13 03:00:00,26.57,67.4,1011.2,11.1,0
2023-06-13 04:00:00,32.3,51.0,1011.1,1.8,0
2023-06-13 05:00:00,28.54,50.8,1011.1,2.2,0
2023-06-13 06:00:00,26.92,61.2,1011.1,2.0,1
2023-06-13 07:00:00,31.2,57.2,1011.1,4.3,0
2023-06-13 08:00:00,26.62,63.4,1011.1,4.7,1
2023-06-13 09:00:00,33.42,53.9,1011.2,3.7,0
2023-06-13 10:00:00,32.69,52.9,1011.2,4.8,0
2023-06-13 11:00:00,33.45,60.1,1011.1,0.7,0
2023-06-13 12:00:00,38.93,45.5,1011.1,2.1,0
2023-06-13 13:00:00,35.84,56.1,1011.1,3.8,1
2023-06-13 14:00:00,34.26,57.9,1011.1,2.9,0
2023-06-13 15:00:00,36.84,54.4,1011.0,5.8,0
2023-06-13 16:00:00,35.78,43.8,1011.0,4.2,0
2023-06-13 17:00:00,35.39,62.0,1011.1,2.7,1
2023-06-13 18:00:00,33.23,53.3,1011.1,3.8,0
2023-06-13 19:00:00,36.99,51.2,1011.1,3.3,0
2023-06-13 20:00:00,33.27,52.6,1011.0,3.2,0
2023-06-13 21:00:00,31.04,58.6,1011.1,4.5,0
2023-06-13 22:00:00,30.73,54.9,1011.1,5.1,1
2023-06-13 23:00:00,30.46,58.4,1011.1,4.2,0
2023-06-14 00:00:00,28.62,63.8,1011.2,3.2,0
2023-06-14 01:00:00,25.22,67.0,1011.2,1.6,0
2023-06-14 02:00:00,31.29,63.3,1011.2,3.4,0
2023-06-14 03:00:00,27.81,63.9,1011.2,3.2,0
2023-06-14 04:00:00,30.45,60.0,1011.1,3.2,0
2023-06-14 05:00:00,24.43,70.2,1011.0,1.7,0
2023-06-14 06:00:00,26.77,64.3,1011.0,0.7,0
2023-06-14 07:00:00,28.66,72.4,1011.0,2.0,0
2023-06-14 08:00:00,29.18,48.2,1011.0,8.4,0
2023-06-14 09:00:00,32.6,53.6,1010.9,1.0,0
2023-06-14 10:00:00,32.56,61.4,1010.9,5.4,0
2023-06-14 11:00:00,34.4,57.7,1010.9,4.2,0
2023-06-14 12:00:00,34.5,55.9,1010.9,2.7,0
2023-06-14 13:00:00,38.17,56.6,1010.9,2.2,0
2023-06-14 14:00:00,39.17,58.5,1010.9,4.5,0
2023-06-14 15:00:00,35.18,56.3,1010.8,2.2,0
2023-06-14 16:00:00,38.6,59.0,1010.9,2.5,0
2023-06-14 17:00:00,36.48,60.7,1010.8,1.5,0
2023-06-14 18:00:00,31.45,51.3,1010.8,5.2,1
2023-06-14 19:00:00,34.61,52.9,1010.8,9.3,0
2023-06-14 20:00:00,31.57,66.5,1010.7,1.7,1
2023-06-14 21:00:00,32.22,60.4,1010.8,6.9,0
2023-06-14 22:00:00,29.73,64.3,1010.8,6.3,0
2023-06-14 23:00:00,27.46,61.6,1010.7,4.6,0
2023-06-15 00:00:00,29.97,57.9,1010.7,4.2,0
2023-06-15 01:00:00,28.95,67.4,1010.7,1.8,0
2023-06-15 02:00:00,26.12,69.6,1010.6,7.3,0
2023-06-15 03:00:00,26.07,67.2,1010.5,4.0,0
2023-06-15 04:00:00,27.79,63.4,1010.6,4.0,1
2023-06-15 05:00:00,26.92,59.7,1010.6,1.3,1
2023-06-15 06:00:00,27.31,62.1,1010.6,4.5,0
2023-06-15 07:00:00,31.41,62.3,1010.7,11.2,0
2023-06-15 08:00:00,30.86,61.4,1010.6,2.2,1
2023-06-15 09:00:00,30.68,63.3,1010.6,2.3,0
2023-06-15 10:00:00,33.1,57.3,1010.4,2.9,1
2023-06-15 11:00:00,34.36,53.2,1010.4,4.6,0
2023-06-15 12:00:00,34.8,53.0,1010.5,4.1,0
2023-06-15 13:00:00,39.39,45.7,1010.4,2.7,0
2023-06-15 14:00:00,38.65,50.1,1010.5,5.6,0
2023-06-15 15:00:00,35.11,54.5,1010.6,6.1,0
2023-06-15 16:00:00,38.13,50.5,1010.5,1.2,0
2023-06-15 17:00:00,37.38,48.7,1010.5,6.5,0
2023-06-15 18:00:00,34.83,56.6,1010.5,5.9,0
2023-06-15 19:00:00,33.1,69.2,1010.6,5.7,1
2023-06-15 20:00:00,32.9,64.4,1010.6,2.9,1
2023-06-15 21:00:00,30.92,58.8,1010.5,4.7,0
2023-06-15 22:00:00,30.51,61.5,1010.5,1.9,0
2023-06-15 23:00:00,27.88,64.8,1010.5,3.1,1
2023-06-16 00:00:00,26.83,73.4,1010.6,0.7,1
2023-06-16 01:00:00,23.81,60.5,1010.5,5.6,1
2023-06-16 02:00:00,27.22,67.5,1010.5,4.1,0
2023-06-16 03:00:00,24.07,66.3,1010.5,0.2,0
2023-06-16 04:00:00,26.78,63.9,1010.4,1.4,0
2023-06-16 05:00:00,27.73,58.4,1010.4,2.4,1
2023-06-16 06:00:00,28.04,61.0,1010.5,1.8,0
2023-06-16 07:00:00,30.1,59.6,1010.5,3.5,0
2023-06-16 08:00:00,29.4,60.9,1010.5,5.3,0
2023-06-16 09:00:00,32.58,55.0,1010.6,4.0,0
2023-06-16 10:00:00,32.79,55.5,1010.6,6.3,0
2023-06-16 11:00:00,34.5,53.5,1010.6,2.6,0
2023-06-16 12:00:00,33.04,56.8,1010.6,1.2,0
2023-06-16 13:00:00,35.45,60.8,1010.6,8.2,1
2023-06-16 14:00:00,35.01,59.9,1010.5,5.7,0
2023-06-16 15:00:00,36.84,52.4,1010.6,4.4,0
2023-06-16 16:00:00,36.44,53.9,1010.6,4.2,0
2023-06-16 17:00:00,37.26,51.5,1010.6,7.9,0
2023-06-16 18:00:00,37.41,52.0,1010.7,1.6,0
2023-06-16 19:00:00,37.12,54.7,1010.7,4.4,0
2023-06-16 20:00:00,33.63,61.0,1010.7,5.9,1
2023-06-16 21:00:00,33.22,58.7,1010.6,8.0,0
2023-06-16 22:00:00,31.14,63.5,1010.6,2.5,1
2023-06-16 23:00:00,31.88,54.4,1010.6,4.5,0
2023-06-17 00:00:00,30.5,58.3,1010.6,2.6,0
2023-06-17 01:00:00,27.58,57.4,1010.6,4.9,0
2023-06-17 02:00:00,27.23,61.3,1010.6,1.8,1
2023-06-17 03:00:00,25.48,61.5,1010.6,2.6,1
2023-06-17 04:00:00,27.3,62.7,1010.5,0.5,0
2023-06-17 05:00:00,26.96,61.9,1010.6,7.6,0
2023-06-17 06:00:00,25.19,63.3,1010.6,2.5,0
2023-06-17 07:00:00,29.77,60.0,1010.7,7.2,0
2023-06-17 08:00:00,31.24,59.9,1010.8,4.1,0
2023-06-17 09:00:00,31.0,50.8,1010.8,3.4,0
2023-06-17 10:00:00,31.82,60.6,1010.8,1.9,0
2023-06-17 11:00:00,35.39,61.0,1010.8,3.4,0
2023-06-17 12:00:00,33.29,64.4,1010.8,0.5,1
2023-06-17 13:00:00,35.8,54.6,1010.8,1.5,0
2023-06-17 14:00:00,36.55,49.0,1010.8,5.8,0
2023-06-17 15:00:00,36.45,48.4,1010.8,1.3,0
2023-06-17 16:00:00,38.74,53.8,1010.8,0.5,0
2023-06-17 17:00:00,37.09,53.6,1010.8,5.4,0
2023-06-17 18:00:00,37.76,48.1,1010.8,0.4,0
2023-06-17 19:00:00,35.4,58.6,1010.8,2.5,0
2023-06-17 20:00:00,34.12,53.4,1010.9,16.8,0
2023-06-17 21:00:00,33.22,62.9,1010.9,2.8,0
2023-06-17 22:00:00,30.16,62.2,1010.9,2.6,0
2023-06-17 23:00:00,26.72,59.0,1010.9,1.0,0
2023-06-18 00:00:00,25.48,68.3,1010.8,0.6,1
2023-06-18 01:00:00,24.64,64.3,1010.8,3.1,0
2023-06-18 02:00:00,27.39,65.4,1010.8,6.6,0
2023-06-18 03:00:00,26.94,59.0,1010.8,2.7,0
2023-06-18 04:00:00,26.17,67.7,1010.7,1.7,1
2023-06-18 05:00:00,28.09,58.1,1010.8,3.2,0
2023-06-18 06:00:00,27.83,61.0,1010.9,3.5,0
2023-06-18 07:00:00,30.4,61.5,1010.9,8.2,0
2023-06-18 08:00:00,30.08,62.3,1010.8,4.4,0
2023-06-18 09:00:00,34.37,57.6,1010.8,3.4,0
2023-06-18 10:00:00,36.92,47.5,1010.7,2.6,0
2023-06-18 11:00:00,35.29,51.1,1010.8,5.8,1
2023-06-18 12:00:00,35.35,50.9,1010.8,1.5,0
2023-06-18 13:00:00,37.09,50.5,1010.8,1.3,1
2023-06-18 14:00:00,39.22,57.9,1010.8,4.1,1
2023-06-18 15:00:00,34.48,57.4,1010.8,2.7,0
2023-06-18 16:00:00,37.95,55.0,1010.8,0.8,1
2023-06-18 17:00:00,34.21,42.2,1010.8,11.8,0
2023-06-18 18:00:00,34.31,49.7,1010.8,3.2,0
2023-06-18 19:00:00,32.68,55.5,1010.8,4.6,0
2023-06-18 20:00:00,32.4,62.9,1010.8,2.2,0
2023-06-18 21:00:00,34.3,56.7,1010.8,3.8,0
2023-06-18 22:00:00,29.29,58.6,1010.7,0.2,1
2023-06-18 23:00:00,29.18,52.4,1010.7,1.3,1
2023-06-19 00:00:00,32.42,60.3,1010.8,5.0,0
2023-06-19 01:00:00,27.69,63.6,1010.8,3.2,1
2023-06-19 02:00:00,26.02,63.0,1010.8,5.6,1
2023-06-19 03:00:00,27.94,63.7,1010.8,2.2,0
2023-06-19 04:00:00,29.37,66.5,1010.8,9.1,1
2023-06-19 05:00:00,27.89,70.1,1010.8,7.3,1
2023-06-19 06:00:00,25.56,64.5,1010.8,0.9,0
2023-06-19 07:00:00,29.21,58.8,1010.7,0.7,1
2023-06-19 08:00:00,27.6,58.8,1010.8,3.3,0
2023-06-19 09:00:00,33.68,60.7,1010.7,1.4,1
2023-06-19 10:00:00,32.96,58.4,1010.8,3.9,0
2023-06-19 11:00:00,32.71,52.9,1010.7,2.8,0
2023-06-19 12:00:00,34.41,62.2,1010.8,2.1,1
2023-06-19 13:00:00,39.92,50.2,1010.7,4.4,1
2023-06-19 14:00:00,36.63,51.0,1010.7,4.3,0
2023-06-19 15:00:00,37.35,54.1,1010.7,9.2,1
2023-06-19 16:00:00,39.14,46.7,1010.8,1.1,0
2023-06-19 17:00:00,35.75,54.5,1010.9,1.7,0
2023-06-19 18:00:00,36.23,54.5,1010.9,3.7,0
2023-06-19 19:00:00,29.11,56.2,1010.9,7.1,0
2023-06-19 20:00:00,33.2,56.1,1010.9,0.5,0
2023-06-19 21:00:00,32.17,51.8,1010.9,5.8,0
2023-06-19 22:00:00,30.09,55.1,1010.9,3.6,0
2023-06-19 23:00:00,29.4,55.5,1010.9,6.0,0
2023-06-20 00:00:00,29.04,53.9,1011.0,5.3,1
2023-06-20 01:00:00,28.44,60.0,1011.0,3.2,0
2023-06-20 02:00:00,26.98,65.5,1011.0,4.7,0
2023-06-20 03:00:00,27.16,67.2,1010.9,1.8,0
2023-06-20 04:00:00,23.87,60.9,1010.9,1.8,0
2023-06-20 05:00:00,28.71,63.5,1010.9,6.5,0
2023-06-20 06:00:00,28.68,65.7,1010.9,1.6,0
2023-06-20 07:00:00,28.29,56.7,1010.9,2.3,0
2023-06-20 08:00:00,32.25,50.8,1010.9,2.8,1
2023-06-20 09:00:00,31.69,65.2,1010.9,2.2,0
2023-06-20 10:00:00,33.7,60.0,1010.9,2.8,0
2023-06-20 11:00:00,32.3,57.5,1010.9,4.9,0
2023-06-20 12:00:00,33.17,62.5,1010.9,3.3,1
2023-06-20 13:00:00,38.39,48.8,1010.9,3.1,0
2023-06-20 14:00:00,36.47,53.7,1011.0,5.0,0
2023-06-20 15:00:00,37.6,48.8,1010.9,2.6,0
2023-06-20 16:00:00,35.94,42.7,1011.0,10.1,0
2023-06-20 17:00:00,33.11,55.2,1011.1,2.2,0
2023-06-20 18:00:00,34.14,59.3,1011.2,10.2,0
2023-06-20 19:00:00,34.14,51.0,1011.2,3.5,0
2023-06-20 20:00:00,36.69,47.9,1011.2,0.7,0
2023-06-20 21:00:00,34.04,59.3,1011.2,3.5,0
2023-06-20 22:00:00,32.2,57.5,1011.2,3.6,1
2023-06-20 23:00:00,28.98,66.1,1011.1,3.3,1
2023-06-21 00:00:00,29.41,58.1,1011.1,5.0,0
2023-06-21 01:00:00,27.8,68.4,1011.0,3.9,0
2023-06-21 02:00:00,25.94,70.2,1011.1,5.5,0
2023-06-21 03:00:00,26.38,58.7,1011.2,1.3,0
2023-06-21 04:00:00,22.25,72.6,1011.2,12.2,0
2023-06-21 05:00:00,26.78,66.8,1011.2,1.2,0
2023-06-21 06:00:00,29.29,60.0,1011.2,4.1,1
2023-06-21 07:00:00,29.34,53.6,1011.2,1.3,0
2023-06-21 08:00:00,33.53,55.0,1011.2,3.1,0
2023-06-21 09:00:00,29.43,62.3,1011.2,5.1,1
2023-06-21 10:00:00,33.2,54.5,1011.3,5.7,0
2023-06-21 11:00:00,33.28,46.5,1011.3,5.1,0
2023-06-21 12:00:00,35.47,61.5,1011.3,1.0,0
2023-06-21 13:00:00,36.05,45.0,1011.2,7.7,1
2023-06-21 14:00:00,38.09,48.5,1011.2,1.3,0
2023-06-21 15:00:00,37.13,45.2,1011.2,1.6,1
2023-06-21 16:00:00,36.35,43.9,1011.3,2.7,0
2023-06-21 17:00:00,36.17,57.4,1011.3,0.4,0
2023-06-21 18:00:00,35.04,63.4,1011.3,1.5,1
2023-06-21 19:00:00,36.53,54.2,1011.3,3.3,1
2023-06-21 20:00:00,31.23,53.8,1011.4,4.6,0
2023-06-21 21:00:00,31.25,50.5,1011.4,5.5,0
2023-06-21 22:00:00,32.86,59.8,1011.4,4.3,0
2023-06-21 23:00:00,28.83,70.3,1011.4,2.1,0
2023-06-22 00:00:00,26.86,75.4,1011.4,3.1,1
2023-06-22 01:00:00,27.73,58.0,1011.4,1.0,1
2023-06-22 02:00:00,25.79,70.0,1011.4,1.6,0
2023-06-22 03:00:00,28.76,69.7,1011.4,4.2,0
2023-06-22 04:00:00,30.1,71.9,1011.4,1.9,1
2023-06-22 05:00:00,27.3,66.2,1011.5,8.5,0
2023-06-22 06:00:00,27.96,58.4,1011.4,3.6,0
2023-06-22 07:00:00,31.31,63.7,1011.5,4.1,1
2023-06-22 08:00:00,30.38,67.9,1011.5,5.4,0
2023-06-22 09:00:00,31.78,61.9,1011.6,3.9,0
2023-06-22 10:00:00,35.58,52.2,1011.6,1.3,0
2023-06-22 11:00:00,35.66,56.3,1011.5,4.8,0
2023-06-22 12:00:00,34.41,50.2,1011.6,3.8,0
2023-06-22 13:00:00,36.87,53.4,1011.6,7.3,0
2023-06-22 14:00:00,37.29,47.8,1011.7,0.7,0
2023-06-22 15:00:00,38.0,56.0,1011.6,2.1,0
2023-06-22 16:00:00,37.87,49.0,1011.8,0.6,0
2023-06-22 17:00:00,38.03,54.4,1011.7,2.8,0
2023-06-22 18:00:00,35.45,56.7,1011.8,2.5,1
2023-06-22 19:00:00,35.06,54.4,1011.8,5.2,0
2023-06-22 20:00:00,31.43,56.2,1011.7,9.0,0
2023-06-22 21:00:00,32.48,62.5,1011.7,9.1,0
2023-06-22 22:00:00,29.55,58.7,1011.7,3.7,0
2023-06-22 23:00:00,31.33,53.1,1011.7,3.1,0
2023-06-23 00:00:00,27.34,65.6,1011.8,9.1,0
2023-06-23 01:00:00,28.97,58.8,1011.8,2.1,0
2023-06-23 02:00:00,29.09,61.5,1011.7,4.6,1
2023-06-23 03:00:00,27.62,63.7,1011.8,7.0,0
2023-06-23 04:00:00,25.99,64.0,1011.8,5.9,1
2023-06-23 05:00:00,26.89,65.4,1011.8,14.9,1
2023-06-23 06:00:00,27.24,61.3,1011.8,3.9,0
2023-06-23 07:00:00,30.08,63.0,1011.8,3.5,0
2023-06-23 08:00:00,32.23,52.7,1011.8,0.8,1
2023-06-23 09:00:00,31.72,64.3,1011.8,6.4,1
2023-06-23 10:00:00,34.77,57.8,1011.8,3.3,0
2023-06-23 11:00:00,35.94,56.2,1011.8,1.8,0
2023-06-23 12:00:00,33.24,53.6,1011.8,2.4,1
2023-06-23 13:00:00,36.46,53.7,1011.8,4.9,0
2023-06-23 14:00:00,35.93,50.6,1011.8,0.7,0
2023-06-23 15:00:00,35.57,60.2,1011.8,1.6,0
2023-06-23 16:00:00,38.2,43.3,1011.7,1.2,0
2023-06-23 17:00:00,36.52,53.1,1011.8,4.4,0
2023-06-23 18:00:00,35.29,49.1,1011.8,8.8,0
2023-06-23 19:00:00,34.73,59.0,1011.9,4.5,0
2023-06-23 20:00:00,36.36,47.3,1011.7,2.4,0
2023-06-23 21:00:00,31.65,55.2,1011.8,6.6,1
2023-06-23 22:00:00,28.49,63.0,1011.7,5.7,0
2023-06-23 23:00:00,30.69,52.4,1011.6,0.7,1
2023-06-24 00:00:00,28.9,61.5,1011.6,1.8,0
2023-06-24 01:00:00,28.7,64.2,1011.5,6.2,0
2023-06-24 02:00:00,25.94,62.1,1011.6,2.3,1
2023-06-24 03:00:00,27.29,61.5,1011.6,1.6,0
2023-06-24 04:00:00,26.13,59.2,1011.6,6.5,0
2023-06-24 05:00:00,27.33,65.3,1011.6,6.6,0
2023-06-24 06:00:00,29.7,58.2,1011.7,3.3,0
2023-06-24 07:00:00,26.56,62.3,1011.7,0.3,0
2023-06-24 08:00:00,31.14,59.7,1011.7,4.9,0
2023-06-24 09:00:00,34.21,59.9,1011.7,2.3,0
2023-06-24 10:00:00,32.38,55.6,1011.6,8.7,1
2023-06-24 11:00:00,34.12,59.6,1011.6,5.2,0
2023-06-24 12:00:00,35.26,47.5,1011.7,7.1,0
2023-06-24 13:00:00,35.81,51.1,1011.7,2.3,0
2023-06-24 14:00:00,37.63,53.8,1011.7,2.4,0
2023-06-24 15:00:00,36.66,52.4,1011.7,5.8,1
2023-06-24 16:00:00,37.7,58.8,1011.8,2.1,1
2023-06-24 17:00:00,38.47,47.2,1011.7,2.7,0
2023-06-24 18:00:00,35.53,53.2,1011.7,4.8,1
2023-06-24 19:00:00,36.28,54.8,1011.7,4.3,1
2023-06-24 20:00:00,34.28,55.3,1011.7,7.9,0
2023-06-24 21:00:00,32.87,55.1,1011.7,0.7,0
2023-06-24 22:00:00,33.03,44.8,1011.7,4.6,0
2023-06-24 23:00:00,28.72,55.2,1011.7,3.3,1
2023-06-25 00:00:00,28.79,60.1,1011.7,2.7,1
2023-06-25 01:00:00,23.28,75.4,1011.7,3.1,1
2023-06-25 02:00:00,25.71,67.9,1011.6,2.1,1
2023-06-25 03:00:00,27.99,59.8,1011.6,2.2,0
2023-06-25 04:00:00,26.31,66.9,1011.6,1.6,0
2023-06-25 05:00:00,28.94,61.7,1011.6,2.6,0
2023-06-25 06:00:00,28.01,64.8,1011.7,10.7,0
2023-06-25 07:00:00,26.42,63.2,1011.7,4.4,1
2023-06-25 08:00:00,32.31,53.3,1011.7,1.3,0
2023-06-25 09:00:00,29.82,57.2,1011.7,0.5,0
2023-06-25 10:00:00,30.73,58.0,1011.6,3.2,0
2023-06-25 11:00:00,34.26,57.2,1011.7,0.9,0
2023-06-25 12:00:00,38.55,50.2,1011.7,5.7,1
2023-06-25 13:00:00,33.36,62.9,1011.7,6.3,1
2023-06-25 14:00:00,34.76,54.3,1011.7,9.0,0
2023-06-25 15:00:00,37.44,47.8,1011.6,6.4,0
2023-06-25 16:00:00,33.93,53.3,1011.6,3.4,0
2023-06-25 17:00:00,34.29,56.3,1011.6,3.0,1
2023-06-25 18:00:00,35.58,58.8,1011.6,4.0,1
2023-06-25 19:00:00,35.55,57.6,1011.6,3.7,0
2023-06-25 20:00:00,32.01,63.4,1011.5,2.7,0
2023-06-25 21:00:00,34.06,61.9,1011.6,1.7,0
2023-06-25 22:00:00,33.52,63.3,1011.5,1.5,0
2023-06-25 23:00:00,29.51,63.0,1011.5,1.4,0
2023-06-26 00:00:00,28.44,62.5,1011.5,5.7,1
2023-06-26 01:00:00,25.13,68.9,1011.6,6.3,1
2023-06-26 02:00:00,29.87,66.0,1011.6,1.1,0
2023-06-26 03:00:00,24.99,69.4,1011.6,2.7,0
2023-06-26 04:00:00,26.62,76.4,1011.6,1.2,1
2023-06-26 05:00:00,28.3,68.1,1011.6,4.1,1
2023-06-26 06:00:00,28.62,56.3,1011.6,2.4,0
2023-06-26 07:00:00,28.68,60.0,1011.6,1.9,0
2023-06-26 08:00:00,32.76,54.1,1011.6,0.9,0
2023-06-26 09:00:00,30.81,59.7,1011.7,14.0,0
2023-06-26 10:00:00,36.48,42.3,1011.7,3.0,0
2023-06-26 11:00:00,32.54,52.6,1011.7,4.1,1
2023-06-26 12:00:00,33.22,57.9,1011.7,0.7,0
2023-06-26 13:00:00,37.14,60.6,1011.6,9.0,1
2023-06-26 14:00:00,38.69,52.2,1011.6,5.5,0
2023-06-26 15:00:00,36.83,50.5,1011.7,4.7,0
2023-06-26 16:00:00,37.2,53.3,1011.7,1.8,0
2023-06-26 17:00:00,34.63,62.1,1011.7,1.3,0
2023-06-26 18:00:00,35.47,66.2,1011.7,1.3,0
2023-06-26 19:00:00,33.09,47.7,1011.8,1.6,0
2023-06-26 20:00:00,32.38,63.2,1011.7,3.8,1
2023-06-26 21:00:00,32.23,65.9,1011.7,13.9,0
2023-06-26 22:00:00,31.64,58.8,1011.7,4.0,0
2023-06-26 23:00:00,28.66,57.2,1011.7,1.2,0
2023-06-27 00:00:00,29.29,64.5,1011.7,7.7,0
2023-06-27 01:00:00,26.66,73.0,1011.7,2.3,0
2023-06-27 02:00:00,25.38,62.7,1011.8,5.7,0
2023-06-27 03:00:00,26.6,70.0,1011.8,2.8,0
2023-06-27 04:00:00,25.02,64.5,1011.7,1.1,0
2023-06-27 05:00:00,28.22,64.3,1011.7,1.8,0
2023-06-27 06:00:00,27.32,67.0,1011.7,5.6,0
2023-06-27 07:00:00,29.02,55.9,1011.6,7.4,0
2023-06-27 08:00:00,31.86,64.6,1011.7,1.3,0
2023-06-27 09:00:00,33.24,55.1,1011.7,3.7,0
2023-06-27 10:00:00,33.74,58.2,1011.7,4.3,0
2023-06-27 11:00:00,33.7,53.2,1011.7,9.0,1
2023-06-27 12:00:00,36.62,61.2,1011.7,1.7,0
2023-06-27 13:00:00,38.43,52.6,1011.7,7.1,0
2023-06-27 14:00:00,33.93,57.6,1011.7,3.0,1
2023-06-27 15:00:00,36.3,57.3,1011.7,1.9,0
2023-06-27 16:00:00,37.48,43.1,1011.7,3.5,0
2023-06-27 17:00:00,37.32,52.2,1011.7,3.0,0
2023-06-27 18:00:00,34.17,43.3,1011.7,4.0,0
2023-06-27 19:00:00,34.46,56.8,1011.6,3.4,0
2023-06-27 20:00:00,30.03,58.0,1011.6,2.0,1
2023-06-27 21:00:00,35.55,59.0,1011.7,4.3,0
2023-06-27 22:00:00,28.18,63.4,1011.7,1.8,1
2023-06-27 23:00:00,29.74,72.9,1011.8,1.3,1
2023-06-28 00:00:00,26.77,66.0,1011.7,1.3,0
2023-06-28 01:00:00,27.69,66.5,1011.7,2.7,1
2023-06-28 02:00:00,27.15,58.7,1011.8,3.4,0
2023-06-28 03:00:00,28.1,61.3,1011.8,2.9,1
2023-06-28 04:00:00,26.97,60.7,1011.7,4.6,1
2023-06-28 05:00:00,26.21,64.6,1011.7,0.1,0
2023-06-28 06:00:00,29.12,63.5,1011.7,10.2,1
2023-06-28 07:00:00,30.39,68.3,1011.7,4.5,0
2023-06-28 08:00:00,31.3,62.7,1011.7,3.2,0
2023-06-28 09:00:00,30.96,61.9,1011.7,3.9,0
2023-06-28 10:00:00,30.56,50.9,1011.7,0.6,0
2023-06-28 11:00:00,34.44,60.0,1011.8,5.8,1
2023-06-28 12:00:00,35.45,58.8,1011.8,6.0,0
2023-06-28 13:00:00,33.56,50.6,1011.8,0.5,0
2023-06-28 14:00:00,37.04,51.5,1011.8,1.8,0
2023-06-28 15:00:00,35.66,57.4,1011.8,2.5,0
2023-06-28 16:00:00,35.97,58.6,1011.8,4.3,0
2023-06-28 17:00:00,35.54,54.6,1011.8,5.5,1
2023-06-28 18:00:00,34.66,59.3,1011.8,9.3,0
2023-06-28 19:00:00,36.02,51.7,1011.8,4.4,0
2023-06-28 20:00:00,31.94,58.6,1011.8,2.8,1
2023-06-28 21:00:00,29.88,69.1,1011.8,4.0,1
2023-06-28 22:00:00,30.57,68.7,1011.8,0.5,0
2023-06-28 23:00:00,29.29,59.9,1011.8,3.4,1
2023-06-29 00:00:00,28.9,53.0,1011.8,0.7,0
2023-06-29 01:00:00,28.97,66.5,1011.8,1.8,1
2023-06-29 02:00:00,25.75,63.0,1011.8,2.9,0
2023-06-29 03:00:00,25.74,72.1,1011.8,11.0,0
2023-06-29 04:00:00,25.07,64.2,1011.8,5.2,0
2023-06-29 05:00:00,26.17,66.7,1011.8,4.9,1
2023-06-29 06:00:00,27.62,57.4,1011.7,2.4,0
2023-06-29 07:00:00,28.52,59.3,1011.7,0.7,0
2023-06-29 08:00:00,31.25,61.6,1011.8,3.9,1
2023-06-29 09:00:00,33.94,62.3,1011.8,3.4,0
2023-06-29 10:00:00,34.84,54.9,1011.8,3.2,1
2023-06-29 11:00:00,33.57,55.9,1011.7,4.7,0
2023-06-29 12:00:00,35.89,61.1,1011.6,5.8,0
2023-06-29 13:00:00,37.39,42.7,1011.6,5.7,0
2023-06-29 14:00:00,35.32,50.1,1011.7,5.3,0
2023-06-29 15:00:00,36.17,52.7,1011.7,3.1,0
2023-06-29 16:00:00,37.26,55.1,1011.7,5.6,0
2023-06-29 17:00:00,36.38,47.8,1011.8,4.6,0
2023-06-29 18:00:00,31.82,57.2,1011.8,4.0,0
2023-06-29 19:00:00,33.49,56.3,1011.7,5.9,0
2023-06-29 20:00:00,31.84,55.0,1011.8,3.2,1
2023-06-29 21:00:00,34.99,54.4,1011.8,0.7,0
2023-06-29 22:00:00,30.51,50.5,1011.9,1.9,1
2023-06-29 23:00:00,30.9,63.1,1011.9,1.4,1
2023-06-30 00:00:00,30.39,64.3,1011.8,5.0,0
2023-06-30 01:00:00,25.68,62.7,1011.8,6.6,0
2023-06-30 02:00:00,27.14,63.7,1011.8,3.9,0
2023-06-30 03:00:00,25.1,66.0,1011.9,0.8,0
2023-06-30 04:00:00,28.18,62.3,1011.8,4.0,1
2023-06-30 05:00:00,29.35,63.3,1011.9,5.6,0
2023-06-30 06:00:00,26.2,58.2,1011.9,8.9,0
2023-06-30 07:00:00,28.54,45.8,1011.9,3.8,0
2023-06-30 08:00:00,32.03,59.6,1011.9,0.9,1
2023-06-30 09:00:00,30.52,63.1,1011.9,15.1,0
2023-06-30 10:00:00,33.7,61.3,1011.9,6.7,0
2023-06-30 11:00:00,38.32,47.7,1012.0,4.1,1
2023-06-30 12:00:00,37.76,52.8,1011.9,3.6,0
2023-06-30 13:00:00,36.98,42.4,1011.9,0.7,0
2023-06-30 14:00:00,36.82,61.9,1011.9,1.1,0
2023-06-30 15:00:00,36.71,56.5,1011.9,3.5,0
2023-06-30 16:00:00,35.44,56.3,1011.9,3.6,0
2023-06-30 17:00:00,36.44,46.4,1011.9,3.3,0
2023-06-30 18:00:00,36.88,55.2,1011.9,1.6,0
2023-06-30 19:00:00,34.73,57.8,1011.9,4.4,0
2023-06-30 20:00:00,33.09,56.8,1011.9,1.4,0
2023-06-30 21:00:00,30.63,53.2,1011.9,1.8,0
2023-06-30 22:00:00,31.23,57.1,1011.9,1.0,0
2023-06-30 23:00:00,28.24,67.1,1011.9,2.0,1
2023-07-01 00:00:00,29.9,61.9,1011.9,4.7,0
2023-07-01 01:00:00,27.67,69.8,1011.8,7.0,1
2023-07-01 02:00:00,25.08,64.7,1011.8,8.8,1
2023-07-01 03:00:00,27.68,68.4,1011.8,1.5,0
2023-07-01 04:00:00,26.9,67.7,1011.8,5.2,0
2023-07-01 05:00:00,28.58,58.7,1011.8,5.7,1
2023-07-01 06:00:00,28.38,62.8,1011.9,0.9,1
